anime_id,title,img_url,link
3980,Bi-Indoushi Miija: Injoku no Gakuen,https://cdn.myanimelist.net/images/anime/9/7184.jpg,https://myanimelist.net/anime/3980/Bi-Indoushi_Miija__Injoku_no_Gakuen
5154,Kanzen Mushuusei: Sorezore no Houkago,https://cdn.myanimelist.net/images/anime/8/10170.jpg,https://myanimelist.net/anime/5154/Kanzen_Mushuusei__Sorezore_no_Houkago
3639,Princess Road: Bara to Dokuro no Monshou,https://cdn.myanimelist.net/images/anime/1711/96378.jpg,https://myanimelist.net/anime/3639/Princess_Road__Bara_to_Dokuro_no_Monshou
5108,Ryuusei Tenshi Primaveil,https://cdn.myanimelist.net/images/anime/10/9988.jpg,https://myanimelist.net/anime/5108/Ryuusei_Tenshi_Primaveil
3950,Injuu Daikessen,https://cdn.myanimelist.net/images/anime/7/68671.jpg,https://myanimelist.net/anime/3950/Injuu_Daikessen
2991,Harumi-chan no Oita,https://cdn.myanimelist.net/images/anime/12/8150.jpg,https://myanimelist.net/anime/2991/Harumi-chan_no_Oita
7908,Love² Police,https://cdn.myanimelist.net/images/anime/12/19356.jpg,https://myanimelist.net/anime/7908/Love%C2%B2_Police
1499,MaMa,https://cdn.myanimelist.net/images/anime/6/51351.jpg,https://myanimelist.net/anime/1499/MaMa
4867,Seishou Jogangu Alice Doll,https://cdn.myanimelist.net/images/anime/8/9336.jpg,https://myanimelist.net/anime/4867/Seishou_Jogangu_Alice_Doll
2315,Injuu Alien,https://cdn.myanimelist.net/images/anime/12/23250.jpg,https://myanimelist.net/anime/2315/Injuu_Alien
4496,Zero Sum Game: Sex Crime,https://cdn.myanimelist.net/images/anime/4/22296.jpg,https://myanimelist.net/anime/4496/Zero_Sum_Game__Sex_Crime
2864,2x1,https://cdn.myanimelist.net/images/anime/2/36711.jpg,https://myanimelist.net/anime/2864/2x1
5588,Ko Ko Ro,https://cdn.myanimelist.net/images/anime/6/11545.jpg,https://myanimelist.net/anime/5588/Ko_Ko_Ro
14209,Fruits Version,https://cdn.myanimelist.net/images/anime/8/39131.jpg,https://myanimelist.net/anime/14209/Fruits_Version
4699,Eisai Kyoiku,https://cdn.myanimelist.net/images/anime/7/41527.jpg,https://myanimelist.net/anime/4699/Eisai_Kyoiku
2338,Youjuu Kyoushitsu,https://cdn.myanimelist.net/images/anime/12/13156.jpg,https://myanimelist.net/anime/2338/Youjuu_Kyoushitsu
3536,Youshou,https://cdn.myanimelist.net/images/anime/13/5928.jpg,https://myanimelist.net/anime/3536/Youshou
2551,Nessa no Wakusei,https://cdn.myanimelist.net/images/anime/9/33965.jpg,https://myanimelist.net/anime/2551/Nessa_no_Wakusei
3563,Momone,https://cdn.myanimelist.net/images/anime/11/5982.jpg,https://myanimelist.net/anime/3563/Momone
5587,Shin Reyon Densetsu: Mou Hitori no Flair,https://cdn.myanimelist.net/images/anime/5/51313.jpg,https://myanimelist.net/anime/5587/Shin_Reyon_Densetsu__Mou_Hitori_no_Flair
8523,Sukeban Shoukai Cutie Lemon,https://cdn.myanimelist.net/images/anime/2/23072.jpg,https://myanimelist.net/anime/8523/Sukeban_Shoukai_Cutie_Lemon
9341,Try Z,https://cdn.myanimelist.net/images/anime/12/25872.jpg,https://myanimelist.net/anime/9341/Try_Z
3643,Mahou no Rouge Lipstick,https://cdn.myanimelist.net/images/anime/6/27667.jpg,https://myanimelist.net/anime/3643/Mahou_no_Rouge_Lipstick
4369,Kunoichi Gakuen Ninpouchou,https://cdn.myanimelist.net/images/anime/6/9243.jpg,https://myanimelist.net/anime/4369/Kunoichi_Gakuen_Ninpouchou
7864,SF Lolita Fantasy Ome-1,https://cdn.myanimelist.net/images/anime/11/19145.jpg,https://myanimelist.net/anime/7864/SF_Lolita_Fantasy_Ome-1
5573,Rhythm: Koi no Rhythm,https://cdn.myanimelist.net/images/anime/7/80059.jpg,https://myanimelist.net/anime/5573/Rhythm__Koi_no_Rhythm
9257,Denki Musou Hana,https://cdn.myanimelist.net/images/anime/3/25647.jpg,https://myanimelist.net/anime/9257/Denki_Musou_Hana
20007,Hi Gekiga Ukiyoe Senya Ichiya,https://cdn.myanimelist.net/images/anime/6/53317.jpg,https://myanimelist.net/anime/20007/Hi_Gekiga_Ukiyoe_Senya_Ichiya
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,,https://myanimelist.net/anime/35780/Inyouchuu_Shoku__Harami_Ochiru_Shoujo-tachi_Anime_Edition
5773,69 Pink Riders 2,https://cdn.myanimelist.net/images/anime/1803/103791.jpg,https://myanimelist.net/anime/5773/69_Pink_Riders_2
3584,Injuu Nerawareta Idol,https://cdn.myanimelist.net/images/anime/4/6031.jpg,https://myanimelist.net/anime/3584/Injuu_Nerawareta_Idol
5663,G.T.R G-cup Teacher Rei,https://cdn.myanimelist.net/images/anime/1181/103963.jpg,https://myanimelist.net/anime/5663/GTR_G-cup_Teacher_Rei
5542,Telepathist IQ Saiko,https://cdn.myanimelist.net/images/anime/7/11486.jpg,https://myanimelist.net/anime/5542/Telepathist_IQ_Saiko
34506,Idol Kyousei Sousa,https://cdn.myanimelist.net/images/anime/1454/104303.jpg,https://myanimelist.net/anime/34506/Idol_Kyousei_Sousa
5586,Aoi Yousei,https://cdn.myanimelist.net/images/anime/5/11543.jpg,https://myanimelist.net/anime/5586/Aoi_Yousei
5545,Heisei Jogakuen Kagai Lesson,https://cdn.myanimelist.net/images/anime/11/51357.jpg,https://myanimelist.net/anime/5545/Heisei_Jogakuen_Kagai_Lesson
6622,Gakuen Maria: Bakunyuu Teachers,https://cdn.myanimelist.net/images/anime/2/15167.jpg,https://myanimelist.net/anime/6622/Gakuen_Maria__Bakunyuu_Teachers
9968,Wana: Hakudaku Mamire no Houkago,https://cdn.myanimelist.net/images/anime/9/27579.jpg,https://myanimelist.net/anime/9968/Wana__Hakudaku_Mamire_no_Houkago
30223,Shishou Series,https://cdn.myanimelist.net/images/anime/3/72325.jpg,https://myanimelist.net/anime/30223/Shishou_Series
40957,Shin Chuuka Ichiban! 2,https://cdn.myanimelist.net/images/anime/1684/105104.jpg,https://myanimelist.net/anime/40957/Shin_Chuuka_Ichiban_2
37932,Quanzhi Gaoshou 2nd Season,https://cdn.myanimelist.net/images/anime/1296/101468.jpg,https://myanimelist.net/anime/37932/Quanzhi_Gaoshou_2nd_Season
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,https://cdn.myanimelist.net/images/anime/1346/103591.jpg,https://myanimelist.net/anime/40587/Precure_Miracle_Leap_Movie__Minna_to_no_Fushigi_na_Ichinichi
40515,Nihon Chinbotsu 2020,https://cdn.myanimelist.net/images/anime/1008/103447.jpg,https://myanimelist.net/anime/40515/Nihon_Chinbotsu_2020
40513,Nami yo Kiitekure,https://cdn.myanimelist.net/images/anime/1572/103437.jpg,https://myanimelist.net/anime/40513/Nami_yo_Kiitekure
24023,Project758,https://cdn.myanimelist.net/images/anime/7/62283.jpg,https://myanimelist.net/anime/24023/Project758
38924,Nekopara,https://cdn.myanimelist.net/images/anime/1716/104880.jpg,https://myanimelist.net/anime/38924/Nekopara
38903,Moonrise,https://cdn.myanimelist.net/images/anime/1700/97876.jpg,https://myanimelist.net/anime/38903/Moonrise
40497,Mahouka Koukou no Rettousei: Raihousha-hen,https://cdn.myanimelist.net/images/anime/1868/103414.jpg,https://myanimelist.net/anime/40497/Mahouka_Koukou_no_Rettousei__Raihousha-hen
36005,Mainichi JK Kikaku Episode 0,https://cdn.myanimelist.net/images/anime/12/87014.jpg,https://myanimelist.net/anime/36005/Mainichi_JK_Kikaku_Episode_0
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,https://cdn.myanimelist.net/images/anime/1447/104806.jpg,https://myanimelist.net/anime/40879/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai
36252,Library Cross Infinite,https://cdn.myanimelist.net/images/anime/3/87563.jpg,https://myanimelist.net/anime/36252/Library_Cross_Infinite
37984,"Kumo Desu ga, Nani ka?",https://cdn.myanimelist.net/images/anime/1066/93184.jpg,https://myanimelist.net/anime/37984/Kumo_Desu_ga_Nani_ka
35960,Kud Wafter,https://cdn.myanimelist.net/images/anime/9/86916.jpg,https://myanimelist.net/anime/35960/Kud_Wafter
40682,Kingdom 3rd Season,https://cdn.myanimelist.net/images/anime/1431/104795.jpg,https://myanimelist.net/anime/40682/Kingdom_3rd_Season
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",https://cdn.myanimelist.net/images/anime/1635/103616.jpg,https://myanimelist.net/anime/40595/Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen
36419,Katsugeki/Touken Ranbu Movie,https://cdn.myanimelist.net/images/anime/4/87874.jpg,https://myanimelist.net/anime/36419/Katsugeki_Touken_Ranbu_Movie
35716,Inferno Cop 2nd Season,https://cdn.myanimelist.net/images/anime/2/86161.jpg,https://myanimelist.net/anime/35716/Inferno_Cop_2nd_Season
40639,Tonari no Ie no Anette-san The Animation,https://cdn.myanimelist.net/images/anime/1767/103913.jpg,https://myanimelist.net/anime/40639/Tonari_no_Ie_no_Anette-san_The_Animation
38339,Suzumi-bune,https://cdn.myanimelist.net/images/anime/1347/93843.jpg,https://myanimelist.net/anime/38339/Suzumi-bune
40022,Onii-chan Asa made Zutto Gyutte Shite!,https://cdn.myanimelist.net/images/anime/1774/103712.jpg,https://myanimelist.net/anime/40022/Onii-chan_Asa_made_Zutto_Gyutte_Shite
40471,Nozoki Kanojo,,https://myanimelist.net/anime/40471/Nozoki_Kanojo
39731,Na Bbeun Sang Sa,https://cdn.myanimelist.net/images/anime/1269/100620.jpg,https://myanimelist.net/anime/39731/Na_Bbeun_Sang_Sa
40131,Junjou Juugeki Cosplay Shoujo,https://cdn.myanimelist.net/images/anime/1345/102114.jpg,https://myanimelist.net/anime/40131/Junjou_Juugeki_Cosplay_Shoujo
40747,Dounika Naru Hibi,https://cdn.myanimelist.net/images/anime/1775/104445.jpg,https://myanimelist.net/anime/40747/Dounika_Naru_Hibi
40520,Chii-chan Kaihatsu Nikki,https://cdn.myanimelist.net/images/anime/1829/103705.jpg,https://myanimelist.net/anime/40520/Chii-chan_Kaihatsu_Nikki
35746,6 Lovers,https://cdn.myanimelist.net/images/anime/9/86278.jpg,https://myanimelist.net/anime/35746/6_Lovers
40658,** Kouhai,https://cdn.myanimelist.net/images/anime/1839/104009.jpg,https://myanimelist.net/anime/40658/_Kouhai
5569,Tsui no Sora,https://cdn.myanimelist.net/images/anime/2/11519.jpg,https://myanimelist.net/anime/5569/Tsui_no_Sora
4310,Joshidai: Ecchi Soudanshitsu,https://cdn.myanimelist.net/images/anime/9/22153.jpg,https://myanimelist.net/anime/4310/Joshidai__Ecchi_Soudanshitsu
11141,Blue Seagull,https://cdn.myanimelist.net/images/anime/3/30811.jpg,https://myanimelist.net/anime/11141/Blue_Seagull
7343,Youbi Masochist Animation,https://cdn.myanimelist.net/images/anime/11/68817.jpg,https://myanimelist.net/anime/7343/Youbi_Masochist_Animation
5589,Offside Girl,https://cdn.myanimelist.net/images/anime/7/11546.jpg,https://myanimelist.net/anime/5589/Offside_Girl
40519,Youma Shoukan e Youkoso,https://cdn.myanimelist.net/images/anime/1100/103455.jpg,https://myanimelist.net/anime/40519/Youma_Shoukan_e_Youkoso
5547,Kateikyoushi Bishounen Kari,https://cdn.myanimelist.net/images/anime/9/11490.jpg,https://myanimelist.net/anime/5547/Kateikyoushi_Bishounen_Kari
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,https://cdn.myanimelist.net/images/anime/12/36657.jpg,https://myanimelist.net/anime/13051/Bishoujo_Animerama__Miyuki-chan_SOS-H_Shichauzo
1564,Pokemon Advanced Generation,https://cdn.myanimelist.net/images/anime/3/85774.jpg,https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation
3027,Hokuto no Ken: Yuria-den,https://cdn.myanimelist.net/images/anime/10/29633.jpg,https://myanimelist.net/anime/3027/Hokuto_no_Ken__Yuria-den
11785,Haiyore! Nyaruko-san,https://cdn.myanimelist.net/images/anime/6/49081.jpg,https://myanimelist.net/anime/11785/Haiyore_Nyaruko-san
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",https://cdn.myanimelist.net/images/anime/1861/91089.jpg,https://myanimelist.net/anime/37490/Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari_Season_2
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,https://cdn.myanimelist.net/images/anime/8/26354.jpg,https://myanimelist.net/anime/3219/Gakuen_Utopia_Manabi_Straight__Natsu_da_Manabi_da_Kyouka_Gasshuku_da
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,https://cdn.myanimelist.net/images/anime/1145/93668.jpg,https://myanimelist.net/anime/898/Dragon_Ball_Z_Movie_05__Tobikkiri_no_Saikyou_tai_Saikyou
1908,Lesson XX,https://cdn.myanimelist.net/images/anime/13/25994.jpg,https://myanimelist.net/anime/1908/Lesson_XX
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,https://cdn.myanimelist.net/images/anime/2/72424.jpg,https://myanimelist.net/anime/2664/Doraemon_Movie_19__Nobita_no_Nankai_Daibouken
1179,Gakuen Senki Muryou,https://cdn.myanimelist.net/images/anime/10/75379.jpg,https://myanimelist.net/anime/1179/Gakuen_Senki_Muryou
5178,First Squad: The Moment of Truth,https://cdn.myanimelist.net/images/anime/10/15653.jpg,https://myanimelist.net/anime/5178/First_Squad__The_Moment_of_Truth
2907,Cyborg Kuro-chan,https://cdn.myanimelist.net/images/anime/11/17464.jpg,https://myanimelist.net/anime/2907/Cyborg_Kuro-chan
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,https://cdn.myanimelist.net/images/anime/13/60351.jpg,https://myanimelist.net/anime/23237/Chuunibyou_demo_Koi_ga_Shitai_Ren_Specials
32745,Fake Style,https://cdn.myanimelist.net/images/anime/10/78573.jpg,https://myanimelist.net/anime/32745/Fake_Style
30193,Eun-sil-i,https://cdn.myanimelist.net/images/anime/10/72250.jpg,https://myanimelist.net/anime/30193/Eun-sil-i
568,Bubblegum Crisis Tokyo 2040,https://cdn.myanimelist.net/images/anime/1699/92414.jpg,https://myanimelist.net/anime/568/Bubblegum_Crisis_Tokyo_2040
33669,Cure Miracle to Mofurun no Mahou Lesson,https://cdn.myanimelist.net/images/anime/4/80943.jpg,https://myanimelist.net/anime/33669/Cure_Miracle_to_Mofurun_no_Mahou_Lesson
38157,Circlet Princess,https://cdn.myanimelist.net/images/anime/1760/97712.jpg,https://myanimelist.net/anime/38157/Circlet_Princess
34572,Black Clover,https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://myanimelist.net/anime/34572/Black_Clover
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,https://cdn.myanimelist.net/images/anime/13/72409.jpg,https://myanimelist.net/anime/2667/Doraemon_Movie_04__Nobita_no_Kaitei_Kiganjou
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,https://cdn.myanimelist.net/images/anime/1560/96551.jpg,https://myanimelist.net/anime/5629/Choujuu_Kishin_Dancougar__Hakunetsu_no_Shuushou
54,Appleseed (Movie),https://cdn.myanimelist.net/images/anime/9/57231.jpg,https://myanimelist.net/anime/54/Appleseed_Movie
11339,A-Channel+smile,https://cdn.myanimelist.net/images/anime/12/35321.jpg,https://myanimelist.net/anime/11339/A-Channel_smile
2981,Chika Gentou Gekiga: Shoujo Tsubaki,https://cdn.myanimelist.net/images/anime/13/77662.jpg,https://myanimelist.net/anime/2981/Chika_Gentou_Gekiga__Shoujo_Tsubaki
39979,Business Fish,https://cdn.myanimelist.net/images/anime/1826/101622.jpg,https://myanimelist.net/anime/39979/Business_Fish
367,Akazukin Chacha OVA,https://cdn.myanimelist.net/images/anime/4/23206.jpg,https://myanimelist.net/anime/367/Akazukin_Chacha_OVA
34723,Youjo Shenki Episode 0,https://cdn.myanimelist.net/images/anime/4/83711.jpg,https://myanimelist.net/anime/34723/Youjo_Shenki_Episode_0
37215,The iDOLM@STER Cinderella Girls: 5th Live Tour Serendipity Parade!!! Manner Movie,https://cdn.myanimelist.net/images/anime/1239/90301.jpg,https://myanimelist.net/anime/37215/The_iDOLMSTER_Cinderella_Girls__5th_Live_Tour_Serendipity_Parade_Manner_Movie
11561,Sougen no Ko Tenguri,https://cdn.myanimelist.net/images/anime/8/32231.jpg,https://myanimelist.net/anime/11561/Sougen_no_Ko_Tenguri
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,https://cdn.myanimelist.net/images/anime/8/56577.jpg,https://myanimelist.net/anime/21441/Taisei_Kensetsu__Sri_Lanka_Kousokudouro
9471,Baka to Test to Shoukanjuu: Matsuri,https://cdn.myanimelist.net/images/anime/3/67303.jpg,https://myanimelist.net/anime/9471/Baka_to_Test_to_Shoukanjuu__Matsuri
8723,Anime Rakugo Kan,https://cdn.myanimelist.net/images/anime/12/24102.jpg,https://myanimelist.net/anime/8723/Anime_Rakugo_Kan
22611,Ahiru no Pekkle no Aladdin to Mahou no Lamp,https://cdn.myanimelist.net/images/anime/5/58951.jpg,https://myanimelist.net/anime/22611/Ahiru_no_Pekkle_no_Aladdin_to_Mahou_no_Lamp
546,Wind: A Breath of Heart (TV),https://cdn.myanimelist.net/images/anime/11/75506.jpg,https://myanimelist.net/anime/546/Wind__A_Breath_of_Heart_TV
4484,"Umi no Yami, Tsuki no Kage",https://cdn.myanimelist.net/images/anime/13/37269.jpg,https://myanimelist.net/anime/4484/Umi_no_Yami_Tsuki_no_Kage
36603,Neko Matsuri,https://cdn.myanimelist.net/images/anime/11/88453.jpg,https://myanimelist.net/anime/36603/Neko_Matsuri
33728,Chain Chronicle: Haecceitas no Hikari Part 1,https://cdn.myanimelist.net/images/anime/11/82495.jpg,https://myanimelist.net/anime/33728/Chain_Chronicle__Haecceitas_no_Hikari_Part_1
10389,Momo e no Tegami,https://cdn.myanimelist.net/images/anime/2/43557.jpg,https://myanimelist.net/anime/10389/Momo_e_no_Tegami
2985,Majin Tantei Nougami Neuro,https://cdn.myanimelist.net/images/anime/12/20930.jpg,https://myanimelist.net/anime/2985/Majin_Tantei_Nougami_Neuro
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,https://cdn.myanimelist.net/images/anime/13/79937.jpg,https://myanimelist.net/anime/31417/Binan_Koukou_Chikyuu_Boueibu_LOVE_LOVE
13561,Guilty Crown: 4-koma Gekijou,https://cdn.myanimelist.net/images/anime/4/37761.jpg,https://myanimelist.net/anime/13561/Guilty_Crown__4-koma_Gekijou
2815,Geragera Boes Monogatari,https://cdn.myanimelist.net/images/anime/13/3881.jpg,https://myanimelist.net/anime/2815/Geragera_Boes_Monogatari
2950,Doubutsu no Mori,https://cdn.myanimelist.net/images/anime/3/13151.jpg,https://myanimelist.net/anime/2950/Doubutsu_no_Mori
2652,Doraemon: The Day When I Was Born,https://cdn.myanimelist.net/images/anime/7/29008.jpg,https://myanimelist.net/anime/2652/Doraemon__The_Day_When_I_Was_Born
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,https://cdn.myanimelist.net/images/anime/13/72413.jpg,https://myanimelist.net/anime/2657/Doraemon_Movie_08__Nobita_to_Ryuu_no_Kishi
3033,Digimon Tamers: Bousou Digimon Tokkyuu,https://cdn.myanimelist.net/images/anime/12/4418.jpg,https://myanimelist.net/anime/3033/Digimon_Tamers__Bousou_Digimon_Tokkyuu
13839,Detective Conan OVA 12: The Miracle of Excalibur,https://cdn.myanimelist.net/images/anime/5/59513.jpg,https://myanimelist.net/anime/13839/Detective_Conan_OVA_12__The_Miracle_of_Excalibur
5032,Cobra The Animation,https://cdn.myanimelist.net/images/anime/13/18900.jpg,https://myanimelist.net/anime/5032/Cobra_The_Animation
3446,Biohazard: Degeneration,https://cdn.myanimelist.net/images/anime/4/11769.jpg,https://myanimelist.net/anime/3446/Biohazard__Degeneration
8475,Asura,https://cdn.myanimelist.net/images/anime/7/44289.jpg,https://myanimelist.net/anime/8475/Asura
36451,Still,https://cdn.myanimelist.net/images/anime/12/87971.jpg,https://myanimelist.net/anime/36451/Still
2810,Anime Himitsu no Hanazono,https://cdn.myanimelist.net/images/anime/8/69919.jpg,https://myanimelist.net/anime/2810/Anime_Himitsu_no_Hanazono
3043,Andersen Douwa: Ningyohime,https://cdn.myanimelist.net/images/anime/7/42477.jpg,https://myanimelist.net/anime/3043/Andersen_Douwa__Ningyohime
1378,Sengoku Kitan Youtouden Movie,https://cdn.myanimelist.net/images/anime/1/1378.jpg,https://myanimelist.net/anime/1378/Sengoku_Kitan_Youtouden_Movie
32323,Aishen Qiaokeli-ing...,https://cdn.myanimelist.net/images/anime/6/78011.jpg,https://myanimelist.net/anime/32323/Aishen_Qiaokeli-ing
38051,Rikaisha,https://cdn.myanimelist.net/images/anime/1641/93684.jpg,https://myanimelist.net/anime/38051/Rikaisha
1940,Outlanders,https://cdn.myanimelist.net/images/anime/1396/94529.jpg,https://myanimelist.net/anime/1940/Outlanders
3336,Mezame no Hakobune,https://cdn.myanimelist.net/images/anime/3/5386.jpg,https://myanimelist.net/anime/3336/Mezame_no_Hakobune
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,https://cdn.myanimelist.net/images/anime/7/85556.jpg,https://myanimelist.net/anime/35501/Mahou_Shoujo_Lyrical_Nanoha_Picture_Drama
7294,Licca-chan Fushigi na Mahou no Ring,https://cdn.myanimelist.net/images/anime/7/17331.jpg,https://myanimelist.net/anime/7294/Licca-chan_Fushigi_na_Mahou_no_Ring
3805,Kaitou Tenshi Twin Angel,https://cdn.myanimelist.net/images/anime/12/10017.jpg,https://myanimelist.net/anime/3805/Kaitou_Tenshi_Twin_Angel
22835,Himegoto,https://cdn.myanimelist.net/images/anime/8/75226.jpg,https://myanimelist.net/anime/22835/Himegoto
7252,Grick no Bouken,https://cdn.myanimelist.net/images/anime/9/84017.jpg,https://myanimelist.net/anime/7252/Grick_no_Bouken
22461,Hello Kitty no Yume Dorobou,https://cdn.myanimelist.net/images/anime/7/58679.jpg,https://myanimelist.net/anime/22461/Hello_Kitty_no_Yume_Dorobou
3461,Gensou Jotan Ellcia,https://cdn.myanimelist.net/images/anime/3/5763.jpg,https://myanimelist.net/anime/3461/Gensou_Jotan_Ellcia
1106,Eikyuu Kazoku,https://cdn.myanimelist.net/images/anime/7/10210.jpg,https://myanimelist.net/anime/1106/Eikyuu_Kazoku
32954,Flying Witch Petit,https://cdn.myanimelist.net/images/anime/5/79113.jpg,https://myanimelist.net/anime/32954/Flying_Witch_Petit
284,Area 88 (TV),https://cdn.myanimelist.net/images/anime/9/75571.jpg,https://myanimelist.net/anime/284/Area_88_TV
2830,Chibikko Remi to Meiken Kapi,https://cdn.myanimelist.net/images/anime/11/28419.jpg,https://myanimelist.net/anime/2830/Chibikko_Remi_to_Meiken_Kapi
39316,Busou Renkin: Mahiro no Busou Renkin Kouza,https://cdn.myanimelist.net/images/anime/1733/99153.jpg,https://myanimelist.net/anime/39316/Busou_Renkin__Mahiro_no_Busou_Renkin_Kouza
6985,Buddha Saitan,https://cdn.myanimelist.net/images/anime/6/16302.jpg,https://myanimelist.net/anime/6985/Buddha_Saitan
1829,Gedo Senki,https://cdn.myanimelist.net/images/anime/5/73443.jpg,https://myanimelist.net/anime/1829/Gedo_Senki
13163,Furusato Saisei: Nippon no Mukashibanashi,https://cdn.myanimelist.net/images/anime/11/82364.jpg,https://myanimelist.net/anime/13163/Furusato_Saisei__Nippon_no_Mukashibanashi
12623,Egomama,https://cdn.myanimelist.net/images/anime/10/35355.jpg,https://myanimelist.net/anime/12623/Egomama
3312,Dr. Slump,https://cdn.myanimelist.net/images/anime/10/5297.jpg,https://myanimelist.net/anime/3312/Dr_Slump
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,https://cdn.myanimelist.net/images/anime/9/29928.jpg,https://myanimelist.net/anime/10842/Fullmetal_Alchemist__The_Sacred_Star_of_Milos_Specials
29513,Aki no Kanade,https://cdn.myanimelist.net/images/anime/9/72481.jpg,https://myanimelist.net/anime/29513/Aki_no_Kanade
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,https://cdn.myanimelist.net/images/anime/8/72406.jpg,https://myanimelist.net/anime/2662/Doraemon_Movie_02__Nobita_no_Uchuu_Kaitakushi
6077,Akubi Girl,https://cdn.myanimelist.net/images/anime/1921/100647.jpg,https://myanimelist.net/anime/6077/Akubi_Girl
16385,Dog Days'',https://cdn.myanimelist.net/images/anime/8/70709.jpg,https://myanimelist.net/anime/16385/Dog_Days
10155,Dog Days,https://cdn.myanimelist.net/images/anime/9/75378.jpg,https://myanimelist.net/anime/10155/Dog_Days
2355,Devilman: Yochou Sirene-hen,https://cdn.myanimelist.net/images/anime/1452/91103.jpg,https://myanimelist.net/anime/2355/Devilman__Yochou_Sirene-hen
1726,Devil May Cry,https://cdn.myanimelist.net/images/anime/4/26417.jpg,https://myanimelist.net/anime/1726/Devil_May_Cry
6202,Daisetsusan no Yuusha Kibaou,https://cdn.myanimelist.net/images/anime/10/25610.jpg,https://myanimelist.net/anime/6202/Daisetsusan_no_Yuusha_Kibaou
5133,100-man-nen Chikyuu no Tabi: Bander Book,https://cdn.myanimelist.net/images/anime/7/56777.jpg,https://myanimelist.net/anime/5133/100-man-nen_Chikyuu_no_Tabi__Bander_Book
34939,Tales of the Rays,https://cdn.myanimelist.net/images/anime/13/84332.jpg,https://myanimelist.net/anime/34939/Tales_of_the_Rays
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,https://cdn.myanimelist.net/images/anime/1876/99379.jpg,https://myanimelist.net/anime/17961/Tetsuwan_Atom__Chikyuu_Saigo_no_Hi
31105,Buddy Complex: Daremo Shiranai Ashita e,https://cdn.myanimelist.net/images/anime/4/75763.jpg,https://myanimelist.net/anime/31105/Buddy_Complex__Daremo_Shiranai_Ashita_e
659,Azumanga Daioh: Gekijou Tanpen,https://cdn.myanimelist.net/images/anime/12/59965.jpg,https://myanimelist.net/anime/659/Azumanga_Daioh__Gekijou_Tanpen
33902,Suntory Minami Alps no Tennensui,https://cdn.myanimelist.net/images/anime/13/81596.jpg,https://myanimelist.net/anime/33902/Suntory_Minami_Alps_no_Tennensui
24179,Strobe Light,https://cdn.myanimelist.net/images/anime/9/62567.jpg,https://myanimelist.net/anime/24179/Strobe_Light
21067,Strange+,https://cdn.myanimelist.net/images/anime/6/57481.jpg,https://myanimelist.net/anime/21067/Strange_
32343,Subarashii Sekai,https://cdn.myanimelist.net/images/anime/13/77599.jpg,https://myanimelist.net/anime/32343/Subarashii_Sekai
5027,Stitch!,https://cdn.myanimelist.net/images/anime/5/22577.jpg,https://myanimelist.net/anime/5027/Stitch
39252,Spunky Afro Tiger Jet,https://cdn.myanimelist.net/images/anime/1370/99029.jpg,https://myanimelist.net/anime/39252/Spunky_Afro_Tiger_Jet
3600,Sengoku Kitan Youtouden,https://cdn.myanimelist.net/images/anime/10/57127.jpg,https://myanimelist.net/anime/3600/Sengoku_Kitan_Youtouden
8337,Shoka,https://cdn.myanimelist.net/images/anime/11/21936.jpg,https://myanimelist.net/anime/8337/Shoka
3759,School Days: Valentine Days,https://cdn.myanimelist.net/images/anime/4/21483.jpg,https://myanimelist.net/anime/3759/School_Days__Valentine_Days
2244,Rakugo Tennyo Oyui,https://cdn.myanimelist.net/images/anime/13/21222.jpg,https://myanimelist.net/anime/2244/Rakugo_Tennyo_Oyui
31777,Neko nanka Yondemo Konai.,https://cdn.myanimelist.net/images/anime/2/76535.jpg,https://myanimelist.net/anime/31777/Neko_nanka_Yondemo_Konai
